@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric

@data
653,'2018/07/12 22:26:06:486',16,557.439453,357.695374,46.939835,477.061218,375.894104,69.890663,395.790466,371.354828,74.118706,338.083527,374.888519,71.984634,270.22879,373.84491,65.400505,0.5
654,'2018/07/12 22:26:06:542',16,559.468445,356.570374,47.041656,478.763763,373.602264,69.999657,397.089233,369.184509,74.215302,339.398071,372.653564,72.077461,271.566406,371.90332,65.466141,0.5
655,'2018/07/12 22:26:06:596',16,561.607971,355.612976,47.006596,481.201355,372.59436,70.001144,399.254364,367.752533,74.247284,341.537292,371.662476,72.125893,273.545959,370.7547,65.523438,0.5
656,'2018/07/12 22:26:06:654',16,563.276855,355.377197,46.962772,482.88504,372.092194,69.965012,400.498901,367.09082,74.22821,342.905823,371.202881,72.104828,274.930145,370.106049,65.500244,0.5
657,'2018/07/12 22:26:06:709',16,563.294861,355.754456,46.864269,482.822083,372.250671,69.88308,400.063904,367.237976,74.147743,342.564728,371.519836,72.015106,274.685577,370.398987,65.403107,0.5
658,'2018/07/12 22:26:06:764',16,561.71228,356.949829,46.788147,481.053162,373.141357,69.828644,398.011108,367.976074,74.088486,340.661011,372.33606,71.950127,272.860931,371.203918,65.331673,0.5
659,'2018/07/12 22:26:06:821',16,557.3078,359.602081,46.894314,476.039063,374.821106,69.895706,392.551422,369.750793,74.11853,335.463989,374.06543,71.951073,267.999207,372.878662,65.306259,0.5
660,'2018/07/12 22:26:06:878',16,555.358643,360.334656,47.012783,473.565887,375.463562,69.955788,390.008362,370.376465,74.141991,332.954559,374.754761,71.951187,265.764526,373.570282,65.283356,0.5
661,'2018/07/12 22:26:06:934',16,555.183289,360.417847,47.048798,473.478699,375.254059,69.954781,390.06839,370.221313,74.139519,332.931061,374.595978,71.954071,265.763794,373.400879,65.289711,0.5
662,'2018/07/12 22:26:06:989',16,557.523621,360.058533,46.750938,477.105682,374.436676,69.730148,394.192352,369.218536,73.993782,336.743134,373.756104,71.872574,269.145874,372.326538,65.27533,0.5
663,'2018/07/12 22:26:07:048',16,560.464844,361.137329,46.302338,481.511536,374.738983,69.289703,399.125549,369.236084,73.631142,341.243103,373.605347,71.572388,273.256592,371.924316,65.040993,0.5
664,'2018/07/12 22:26:07:106',16,560.641968,363.0849,46.002815,482.246124,375.996155,68.946732,400.260559,370.509705,73.290535,341.999603,374.801117,71.246964,274.01062,373.196106,64.7286,0.5
665,'2018/07/12 22:26:07:161',16,558.018188,365.521423,46.089027,479.125336,378.023773,68.944092,397.168304,372.75,73.238739,338.651123,376.901978,71.160767,271.142395,375.163879,64.609909,0.5
666,'2018/07/12 22:26:07:219',16,554.203491,366.780579,46.341179,474.434814,379.643555,69.086418,392.447205,374.513641,73.314644,333.938293,378.48175,71.187653,266.964447,376.84137,64.593399,0.5
667,'2018/07/12 22:26:07:273',16,552.771057,367.127869,46.48748,472.690186,380.014069,69.165176,390.664032,374.979492,73.366882,332.194519,378.826324,71.218666,265.524933,377.09314,64.608482,0.5
668,'2018/07/12 22:26:07:328',16,552.899109,366.547546,46.609909,473.144104,379.376434,69.281456,391.369263,374.18158,73.507751,332.895569,378.137787,71.382439,266.304871,375.894287,64.802155,0.5
669,'2018/07/12 22:26:07:383',16,555.756775,364.587341,46.607674,476.449188,376.621277,69.354279,395.008209,371.265991,73.613464,336.228088,375.554718,71.54409,269.614655,373.480347,64.995544,0.5
670,'2018/07/12 22:26:07:441',16,558.057739,364.505615,46.445042,479.507385,375.843994,69.207657,398.297424,370.352539,73.512238,339.266327,374.358093,71.484039,272.393921,372.30658,64.966675,0.5
671,'2018/07/12 22:26:07:496',16,559.677551,365.442993,46.199677,481.840454,376.365417,69.002121,400.749237,370.774231,73.348969,341.547943,374.648041,71.351074,274.37793,372.520874,64.862625,0.5
672,'2018/07/12 22:26:07:551',16,559.282349,367.046814,46.103767,481.425873,377.855469,68.901878,400.29187,372.219696,73.241707,340.961304,376.480896,71.23407,273.800079,374.291748,64.741936,0.5
673,'2018/07/12 22:26:07:605',16,557.422241,368.68277,46.167606,479.136963,379.862274,68.873451,397.659546,374.403961,73.176666,338.294098,378.645233,71.12674,271.501343,376.59433,64.600914,0.5
674,'2018/07/12 22:26:09:016',17,555.618103,375.475464,45.126362,474.8302,387.913849,68.287415,395.04306,382.474884,72.604156,333.056458,386.159241,70.591637,265.574219,383.342957,63.999695,0.5
675,'2018/07/12 22:26:09:071',17,553.533691,375.948669,45.009537,470.696808,388.623077,68.444229,390.598145,382.93927,72.714806,328.514954,386.400909,70.668121,260.138458,383.642181,63.980751,0.5
676,'2018/07/12 22:26:09:127',17,548.892944,372.106903,45.036427,464.895386,385.405701,68.568619,383.932404,379.96347,72.810242,321.400269,383.100037,70.721138,253.093857,381.261993,63.948177,0.5
677,'2018/07/12 22:26:09:184',17,546.843689,368.192444,44.89463,462.336334,380.761353,68.475197,381.09967,375.485291,72.703697,318.172638,378.68277,70.612411,249.745865,377.050018,63.794586,0.5
678,'2018/07/12 22:26:09:240',17,547.126465,365.56662,44.640789,462.965332,376.098022,68.30069,381.722504,370.250061,72.547195,318.776947,373.519745,70.503738,249.952637,372.173218,63.698944,0.5
679,'2018/07/12 22:26:09:298',17,548.232422,364.771759,44.357254,465.320251,373.707062,68.130775,384.415405,367.39563,72.44339,321.701294,370.747681,70.480621,252.370972,369.288483,63.7477,0.5
680,'2018/07/12 22:26:09:357',17,550.906982,366.10376,44.006168,469.281769,373.95694,67.813675,388.699524,367.180237,72.193245,325.943695,370.492981,70.288849,256.32373,368.743408,63.624287,0.5
681,'2018/07/12 22:26:09:414',17,555.100159,373.173798,43.852039,475.480408,379.557434,67.592514,395.316589,372.75238,72.055038,332.253479,375.959778,70.195694,262.386353,373.68573,63.610767,0.5
682,'2018/07/12 22:26:09:470',17,557.918457,379.817139,44.054909,478.648834,386.207733,67.745811,397.975708,379.111359,72.22686,334.686096,381.723694,70.340591,265.135193,379.290649,63.744965,0.5
683,'2018/07/12 22:26:09:527',17,558.67334,382.484192,44.340847,479.347168,388.509949,67.982445,398.208557,381.531372,72.452591,334.848938,384.54541,70.542381,265.776855,382.016754,63.933655,0.5
684,'2018/07/12 22:26:09:584',17,558.820557,382.167175,44.55497,479.240234,388.273804,68.159874,397.949432,381.320679,72.622505,334.624054,384.307861,70.697571,265.7052,381.782562,64.074013,0.5
685,'2018/07/12 22:26:09:639',17,559.455444,377.994995,44.825287,478.811981,383.305176,68.368294,397.370972,376.454224,72.767876,333.963623,379.656952,70.809677,265.376221,377.001221,64.121666,0.5
686,'2018/07/12 22:26:09:694',17,559.067322,373.869995,44.751667,478.356384,378.126495,68.281006,396.922852,371.179047,72.656036,333.226257,374.509735,70.704727,265.123688,372.15918,64.006157,0.5
687,'2018/07/12 22:26:09:748',17,558.32373,370.942261,44.720284,477.706604,374.752899,68.200089,396.24054,367.46051,72.55349,332.403015,371.286926,70.616333,264.417786,369.39444,63.91114,0.5
688,'2018/07/12 22:26:09:803',17,557.597595,370.784851,44.762859,477.352417,373.663483,68.183777,395.891418,366.238403,72.537521,332.048584,370.273987,70.61586,264.103577,368.32489,63.910915,0.5
689,'2018/07/12 22:26:09:861',17,556.675659,372.979736,44.74794,476.568085,375.236664,68.120087,395.112,367.918823,72.469452,331.064423,371.739624,70.540161,263.416687,369.850067,63.834179,0.5
690,'2018/07/12 22:26:09:915',17,555.460571,379.326843,44.817268,475.830994,381.588715,68.128372,394.31308,374.36438,72.499229,329.954773,377.565857,70.552643,262.60788,375.459564,63.854118,0.5
691,'2018/07/12 22:26:09:972',17,554.002197,382.281311,44.947742,474.648651,384.91333,68.198975,392.985291,377.699982,72.58194,328.317993,380.847015,70.616943,261.592041,378.669098,63.932308,0.5
692,'2018/07/12 22:26:10:030',17,552.945374,382.755188,45.091015,473.132019,385.786133,68.257828,391.286835,378.701508,72.611191,326.539429,381.939209,70.611526,260.169067,379.777222,63.901646,0.5
693,'2018/07/12 22:26:10:090',17,552.501526,382.054016,45.155075,472.459412,385.249817,68.278778,390.579315,378.284637,72.618439,325.781311,381.490906,70.605423,259.566833,379.249847,63.88192,0.5
694,'2018/07/12 22:26:10:145',17,552.225586,379.06485,45.191292,471.605652,381.927887,68.279999,390.049988,375.009705,72.584717,325.110962,378.234863,70.563713,259.311401,375.646454,63.826534,0.5
695,'2018/07/12 22:26:10:203',17,552.041504,376.785522,45.175392,471.309875,379.362061,68.232407,390.031281,372.123047,72.51712,324.918457,375.432922,70.503555,259.521057,372.83905,63.772484,0.5
696,'2018/07/12 22:26:10:260',17,551.929565,375.921265,45.142044,471.483795,378.384918,68.184174,390.206726,370.920105,72.472397,325.163879,374.5224,70.476639,259.893982,371.974152,63.761829,0.5
697,'2018/07/12 22:26:10:315',17,552.466187,376.913971,45.077858,472.295135,378.971252,68.119942,391.079285,371.441101,72.414734,325.949127,375.273315,70.42868,260.792542,372.694672,63.73082,0.5
698,'2018/07/12 22:26:10:372',17,553.489258,381.271484,45.039028,473.863159,383.391571,68.068069,392.358093,376.015198,72.389931,327.098602,379.598572,70.396828,261.919373,377.232544,63.711609,0.5
699,'2018/07/12 22:26:10:428',17,553.666565,385.131531,45.124985,474.510895,387.97583,68.113358,392.539703,380.511627,72.470871,327.236603,384.220428,70.46196,262.219666,381.705566,63.789665,0.5
700,'2018/07/12 22:26:12:742',18,557.852478,356.698608,43.097504,477.169983,372.567139,68.584946,382.660767,365.468384,73.35836,317.077087,367.84668,71.285233,250.417465,368.107452,64.42421,0.5
701,'2018/07/12 22:26:12:799',18,556.042053,357.573242,43.198627,473.605896,373.036102,68.77034,379.001556,365.567566,73.451546,313.385864,367.868256,71.325638,247.076935,368.14035,64.405258,0.5
702,'2018/07/12 22:26:12:855',18,552.829956,355.503876,43.452587,468.901672,370.914856,69.027,374.157867,363.619171,73.633751,308.581909,365.993103,71.455841,242.647812,366.11676,64.481766,0.5
703,'2018/07/12 22:26:12:913',18,551.527527,352.306335,43.472145,466.950073,368.010162,68.962234,372.247131,360.902893,73.538536,307.102264,363.202881,71.350441,241.249374,363.546387,64.36097,0.5
704,'2018/07/12 22:26:12:970',18,552.368652,350.833557,43.372612,468.507874,366.264221,68.859253,373.858337,358.758911,73.471802,308.943726,361.186859,71.323166,242.846207,361.769958,64.366302,0.5
705,'2018/07/12 22:26:13:028',18,554.030884,352.180511,43.251732,471.043213,366.687134,68.68399,376.503937,358.632813,73.357864,311.842712,361.210754,71.249855,245.168777,361.219177,64.328484,0.5
706,'2018/07/12 22:26:13:085',18,555.427246,354.205261,43.164776,472.379852,368.112091,68.548431,377.618408,359.892883,73.21241,313.053955,362.548462,71.083282,246.44574,362.604309,64.154327,0.5
707,'2018/07/12 22:26:13:142',18,554.22229,356.161743,43.215622,469.694031,370.736328,68.572655,374.509521,363.04425,73.149811,310.290863,365.852783,70.933456,244.134308,365.793732,63.947319,0.5
708,'2018/07/12 22:26:13:196',18,551.255737,358.458984,43.445545,466.211151,372.856476,68.70462,371.344818,365.507355,73.235786,307.01825,368.031433,70.983643,241.174469,367.971741,63.985184,0.5
709,'2018/07/12 22:26:13:253',18,549.894287,358.688171,43.630875,464.450317,373.342041,68.865402,369.741913,366.459442,73.373215,305.442474,368.903809,71.102165,239.702881,368.76416,64.091164,0.5
710,'2018/07/12 22:26:13:310',18,548.814453,356.236023,43.8284,463.105743,372.198364,68.987167,368.638031,365.488556,73.49498,304.226318,368.026764,71.211571,238.794464,367.427155,64.197433,0.5
711,'2018/07/12 22:26:13:369',18,549.060364,353.047791,43.766777,463.869354,368.435791,68.904221,369.621277,362.338684,73.439987,305.52655,364.420776,71.197533,239.867981,364.063293,64.208733,0.5
712,'2018/07/12 22:26:13:422',18,550.150269,351.153778,43.667641,465.711243,366.389587,68.856934,371.404694,359.575562,73.423553,307.525635,361.854553,71.225967,241.720001,362.006042,64.267159,0.5
713,'2018/07/12 22:26:13:479',18,551.171631,350.735504,43.586346,467.070007,366.029572,68.794281,372.7966,358.735779,73.38736,308.931519,361.225708,71.208488,242.991364,361.191833,64.264793,0.5
714,'2018/07/12 22:26:13:537',18,553.371582,352.827393,43.468945,469.252899,368.331482,68.686493,374.644257,360.948547,73.283707,310.976044,363.313293,71.089584,245.065125,363.319702,64.138062,0.5
715,'2018/07/12 22:26:13:596',18,553.102173,355.936462,43.084354,471.402954,372.9729,68.473869,377.115173,365.195496,73.160934,313.258362,367.656067,71.034294,246.380447,368.818634,64.131409,0.5
716,'2018/07/12 22:26:13:649',18,551.990723,359.293213,43.204128,469.132599,375.727539,68.573753,375.559235,367.081177,73.192062,311.16568,369.237762,71.041008,244.182709,370.498535,64.089905,0.5
717,'2018/07/12 22:26:13:706',18,550.667053,358.969879,43.330757,467.256531,375.357513,68.684082,373.98877,366.49231,73.25238,308.845276,369.633301,71.085861,242.137817,370.956604,64.096069,0.5
718,'2018/07/12 22:26:13:763',18,549.448853,356.630371,43.419018,465.745636,372.826111,68.711235,372.360413,363.770935,73.266022,307.206238,366.887878,71.106842,240.480499,368.798462,64.09803,0.5
719,'2018/07/12 22:26:13:822',18,549.473938,354.326843,43.336849,466.270081,370.633026,68.580231,373.176208,361.111084,73.18409,308.164124,364.196564,71.07251,240.905762,366.020844,64.084801,0.5
720,'2018/07/12 22:26:13:877',18,550.222534,353.822754,43.23616,467.796021,369.993561,68.514008,374.844971,360.272278,73.173065,309.832794,363.363281,71.102516,242.243149,364.984802,64.149498,0.5
721,'2018/07/12 22:26:13:935',18,552.21759,354.774506,43.211895,469.633789,370.255066,68.501648,376.763855,360.322632,73.15284,311.820496,363.428589,71.079926,244.066177,364.815002,64.12281,0.5
722,'2018/07/12 22:26:13:992',18,553.381409,356.787903,43.092461,472.007172,371.904785,68.444031,378.808136,362.796387,73.152084,314.026825,366.062256,71.088745,246.039658,366.986664,64.16758,0.5
723,'2018/07/12 22:26:14:049',18,553.66333,358.482361,43.151733,472.844177,372.832092,68.509956,379.383209,364.032043,73.210175,314.804108,366.183533,71.145538,246.61145,368.773163,64.236816,0.5
724,'2018/07/12 22:26:14:103',18,552.411743,359.377502,43.257618,470.813599,371.729645,68.653519,378.055939,359.036743,73.124908,312.218964,359.707947,71.04364,242.40834,366.115662,64.095619,0.5
725,'2018/07/12 22:26:51:908',19,567.133179,372.106049,54.11129,414.52887,403.392822,55.668499,391.843079,408.485229,54.596855,365.204437,407.853088,53.675869,223.441086,365.998352,65.919724,0.6
726,'2018/07/12 22:26:51:966',19,566.720764,371.56488,54.113819,414.10318,402.976196,55.767662,391.367981,408.091614,54.681835,364.710785,407.504578,53.734947,222.074265,365.401184,65.806396,0.6
727,'2018/07/12 22:26:52:024',19,565.81958,371.232513,54.164406,413.321075,402.5177,55.837032,390.662292,407.761444,54.759632,363.951965,407.315186,53.805115,219.888947,365.046722,65.572784,0.6
728,'2018/07/12 22:26:52:080',19,564.617432,372.114868,54.287167,412.127838,403.493042,55.873444,389.513,408.768311,54.775311,362.833191,408.417847,53.816338,217.22728,366.246063,65.415245,0.6
729,'2018/07/12 22:26:52:137',19,563.90094,373.724731,54.32262,410.618225,404.982117,55.800484,387.937012,410.194275,54.736683,361.323273,410.076752,53.780987,214.686523,366.82547,65.218094,0.6
730,'2018/07/12 22:26:52:194',19,563.633301,375.181152,54.317802,409.367432,405.407104,55.767723,386.573975,410.417236,54.654041,359.894257,410.044586,53.667229,213.826187,365.841553,64.898376,0.6
731,'2018/07/12 22:26:52:249',19,566.529541,378.60791,54.337593,410.261505,406.77417,55.655952,387.186707,411.465637,54.55703,360.555847,410.687103,53.551365,215.895309,364.863525,64.645493,0.6
732,'2018/07/12 22:26:52:304',19,567.874634,380.57019,54.313946,410.932709,408.079498,55.595535,387.694366,412.767151,54.548244,361.156952,411.889709,53.547005,216.244614,365.452576,64.38472,0.6
733,'2018/07/12 22:26:52:362',19,567.970093,380.85318,54.280067,410.843414,408.52948,55.55019,387.566376,413.325958,54.551483,361.128479,412.478394,53.53743,215.400558,365.957092,64.2258,0.6
734,'2018/07/12 22:26:52:417',19,568.673035,379.351501,54.459103,410.102783,407.334717,55.66835,386.908173,412.091309,54.61422,360.663971,411.117126,53.532642,213.672592,364.738037,64.052132,0.6
735,'2018/07/12 22:26:52:473',19,567.270874,376.390625,54.565369,409.030518,405.744537,55.882587,385.994629,410.666534,54.785236,359.87384,409.86734,53.671646,210.469299,363.969604,64.01442,0.6
736,'2018/07/12 22:26:52:529',19,565.706543,371.871155,54.404743,407.899628,402.249695,55.953934,384.903503,407.342773,54.89201,358.77002,406.696106,53.774059,208.153488,360.524719,64.007271,0.6
737,'2018/07/12 22:26:52:585',19,566.468628,368.273987,54.233238,409.119232,398.786682,55.752323,385.971863,404.066559,54.871761,359.808044,403.49585,53.789642,209.083481,356.882935,63.94841,0.6
738,'2018/07/12 22:26:52:641',19,566.766296,365.641663,54.185238,409.305847,395.985992,55.642532,386.200623,401.357147,54.75909,360.13681,400.873535,53.683273,208.637405,353.869537,63.585747,0.6
739,'2018/07/12 22:26:52:697',19,566.677673,364.900116,54.132896,409.691254,395.727509,55.649216,386.670685,401.213409,54.708286,360.691895,400.958984,53.686821,208.318741,354.243622,63.513168,0.6
740,'2018/07/12 22:26:52:754',19,566.608154,366.225891,54.233658,411.89212,399.675476,55.85117,389.180786,405.472595,54.856712,363.346497,405.571014,53.815029,208.009995,360.7854,64.013618,0.6
741,'2018/07/12 22:26:52:813',19,568.013916,370.365173,54.634712,411.437622,402.889984,55.915424,388.587769,408.320435,54.855701,362.886505,407.975067,53.747742,208.435059,362.33667,64.068382,0.6
742,'2018/07/12 22:26:52:869',19,568.552856,373.362671,54.816628,411.343079,407.238953,56.181904,388.634583,412.560974,55.052158,362.998871,412.004425,53.831497,208.193817,366.679749,64.203545,0.6
743,'2018/07/12 22:26:52:927',19,570.557434,373.587769,54.942558,412.585236,407.033325,56.296429,389.868042,412.169708,55.141136,364.240997,411.260223,53.826183,210.694977,365.234344,64.278625,0.6
744,'2018/07/12 22:26:52:980',19,571.960693,371.12738,55.126534,412.841431,403.640594,56.367401,389.905731,408.580566,55.331177,364.222992,407.24588,53.940853,213.183685,359.745544,64.27623,0.6
745,'2018/07/12 22:26:53:087',19,572.910583,365.125977,55.083115,413.84375,398.223175,56.772701,391.098511,403.12088,55.571522,365.233643,401.893921,54.200951,214.603561,354.016541,64.310181,0.6
746,'2018/07/12 22:26:53:127',19,573.492065,361.208618,54.775536,415.35318,395.221405,56.959919,392.724609,400.119476,55.644718,366.521851,399.060638,54.347736,216.323242,351.300201,64.423615,0.6
747,'2018/07/12 22:26:53:181',19,573.65332,361.026978,54.693298,416.799896,395.917175,56.989716,394.209717,400.956573,55.692993,367.884186,400.068512,54.433628,217.378662,352.973785,64.575104,0.6
748,'2018/07/12 22:26:53:236',19,573.136719,363.273499,54.803215,417.46994,398.828217,56.900692,394.958557,404.139893,55.731335,368.634521,403.463989,54.489628,216.820938,357.70459,64.746536,0.6
749,'2018/07/12 22:26:53:294',19,573.798218,367.045105,55.110062,418.282349,402.360596,56.835049,395.764008,407.7901,55.790054,369.555115,407.064453,54.520332,217.273605,362.204712,64.964691,0.6
750,'2018/07/12 22:26:53:351',19,574.331299,368.89856,55.404068,418.165619,403.482941,57.000641,395.544159,408.71582,55.910423,369.65155,407.65387,54.532299,217.565399,363.190308,65.406647,0.6
751,'2018/07/12 22:26:53:408',19,572.293457,367.527618,55.284569,416.039673,401.503998,56.75716,393.3302,406.7901,55.810265,367.452423,405.68158,54.401711,215.558716,360.723846,65.114746,0.6
752,'2018/07/12 22:26:53:465',19,570.930786,364.544434,55.246147,414.433472,398.171509,56.916801,391.699463,403.267578,55.868126,365.561737,402.14328,54.550034,215.29007,356.255249,65.092422,0.6
753,'2018/07/12 22:26:53:521',19,570.378723,362.666382,55.178036,414.36734,396.831238,57.020161,391.599182,401.95282,55.964096,365.321167,401.003235,54.726894,215.531326,354.705536,65.177513,0.6
754,'2018/07/12 22:26:53:579',19,570.930603,362.226318,55.083122,414.451263,396.672119,57.016048,391.636902,401.719971,55.917976,365.368744,401.159851,54.819359,216.318924,354.422638,65.274475,0.6
755,'2018/07/12 22:26:53:635',19,570.840942,362.991547,55.153339,414.319489,397.558777,57.049576,391.585938,402.639618,55.879345,365.338135,402.267456,54.871578,216.241516,356.556885,65.294449,0.6
756,'2018/07/12 22:26:53:689',19,569.586121,366.013367,55.398808,413.061188,399.68631,56.898743,390.290955,404.979462,55.860046,364.321259,404.871765,54.995518,214.365707,360.241882,65.385071,0.6
757,'2018/07/12 22:26:53:741',19,568.210815,366.612427,55.57093,411.593384,399.814697,56.842903,388.805542,405.135559,55.83131,363.107605,405.011444,54.965584,212.859634,360.948242,65.47403,0.6
758,'2018/07/12 22:26:53:797',19,567.041565,364.513062,55.605995,409.991058,397.277802,56.857655,387.197205,402.577057,55.827763,361.582825,402.390198,54.938786,211.78154,358.507446,65.462875,0.6
759,'2018/07/12 22:26:53:855',19,567.160339,360.765778,55.389248,410.12262,393.880676,56.707577,387.373627,399.33432,55.673725,361.855927,399.327393,54.834526,211.833496,356.308228,65.351547,0.6
760,'2018/07/12 22:26:53:912',19,568.027466,360.836548,55.22958,410.287262,393.69281,56.518227,387.469177,399.175476,55.529118,362.282532,399.248352,54.621437,212.37381,356.054443,65.414581,0.6
761,'2018/07/12 22:26:53:967',19,568.166687,361.286743,55.03471,410.979004,394.970551,56.42384,388.260925,400.546265,55.378201,363.083405,400.710938,54.460423,212.568787,357.43692,65.379784,0.6
762,'2018/07/12 22:26:54:026',19,566.272827,363.349426,54.991989,410.115051,397.881897,56.389561,387.546997,403.636414,55.33094,362.389252,404.009216,54.42017,210.570572,361.562073,65.353508,0.6
763,'2018/07/12 22:26:54:083',19,565.237549,365.523346,55.121857,409.073334,399.213715,56.328255,386.503387,405.062836,55.320518,361.38739,405.428741,54.392044,208.973694,363.266174,65.352028,0.6
764,'2018/07/12 22:26:54:138',19,564.593384,366.714417,55.250938,408.042969,399.423492,56.291904,385.448761,405.255829,55.3092,360.336823,405.573547,54.380939,207.890747,363.336975,65.29335,0.6
765,'2018/07/12 22:26:54:195',19,563.922852,366.977295,55.285477,406.236145,398.693207,56.15173,383.55014,404.326965,55.138866,358.478058,404.412445,54.189732,206.849655,361.854858,65.123764,0.6
766,'2018/07/12 22:26:54:252',19,563.916992,366.661316,55.1987,406.026733,398.358093,56.108608,383.345734,403.931305,55.079044,358.25885,403.967285,54.128109,206.968277,361.238129,65.085686,0.6
767,'2018/07/12 22:26:54:310',19,564.131042,366.14566,55.14167,405.956421,398.003448,56.100388,383.267731,403.490356,55.052341,358.136444,403.450287,54.106926,207.217285,360.500824,65.065987,0.6
768,'2018/07/12 22:26:54:367',19,563.948486,365.77597,55.053841,406.147919,398.034851,56.132698,383.510132,403.578674,55.08688,358.328552,403.60849,54.149593,207.259903,360.795837,65.105026,0.6
769,'2018/07/12 22:26:56:251',20,559.233337,368.638367,56.194588,404.221191,402.127502,56.374096,382.54834,408.219421,55.552959,356.843811,408.333069,54.652107,204.856323,363.073517,65.347725,0.6
770,'2018/07/12 22:26:56:306',20,562.388184,372.360077,56.186626,406.684631,404.489807,56.268345,385.09436,410.506897,55.386311,359.533081,410.630249,54.510166,207.168655,365.65741,64.974113,0.6
771,'2018/07/12 22:26:56:358',20,562.676514,374.724548,56.396389,406.580383,406.360138,56.426014,385.003296,412.295593,55.469528,359.600128,412.352356,54.573341,207.293701,368.052704,65.052437,0.6
772,'2018/07/12 22:26:56:410',20,561.372131,374.406433,56.626781,405.089325,405.980469,56.547043,383.530457,412.105835,55.62508,358.298706,412.233826,54.708878,205.348541,369.114197,65.215233,0.6
773,'2018/07/12 22:26:56:462',20,559.565002,372.427246,56.841118,402.9086,404.062225,56.751629,381.352203,410.070313,55.767578,356.200195,410.103821,54.814377,203.084198,367.28009,65.41848,0.6
774,'2018/07/12 22:26:56:514',20,559.75531,368.048523,56.84013,401.825134,400.60495,56.949707,380.199646,406.487823,55.920673,355.061554,406.458252,54.961609,202.004059,363.192322,65.741318,0.6
775,'2018/07/12 22:26:56:566',20,560.380859,363.849915,56.745964,401.382294,397.02829,56.924488,379.647064,402.829865,55.879959,354.525848,402.738098,54.934502,201.716507,358.893372,65.946655,0.6
776,'2018/07/12 22:26:56:619',20,561.164734,361.670044,56.532997,401.721588,395.162048,56.851746,379.926361,400.984039,55.828606,354.866516,400.947327,54.893204,201.941971,356.820648,65.931206,0.6
777,'2018/07/12 22:26:56:673',20,562.10022,364.097076,56.443344,402.638611,398.241669,56.670143,380.897461,404.05365,55.60873,355.995117,404.152405,54.71785,202.07782,360.565979,65.894501,0.6
778,'2018/07/12 22:26:56:731',20,561.713257,367.003754,56.331024,402.070404,401.363586,56.705185,380.368408,407.291901,55.657051,355.631348,407.499542,54.742729,201.455856,363.31366,65.732178,0.6
779,'2018/07/12 22:26:56:788',20,560.341675,369.579468,56.384811,400.544159,403.050201,56.649395,378.902435,408.943115,55.521599,354.324066,409.285278,54.637318,200.837128,366.50354,65.515381,0.6
780,'2018/07/12 22:26:56:845',20,559.196167,370.810669,56.503365,399.532104,403.932281,56.63686,377.948822,409.847504,55.474579,353.536652,410.19989,54.565693,200.126526,369.117828,65.48378,0.6
781,'2018/07/12 22:26:56:900',20,557.919556,370.059357,56.568771,397.739014,402.667358,56.681179,376.096802,408.535278,55.525948,351.732452,408.795197,54.593166,198.926666,367.537964,65.497932,0.6
782,'2018/07/12 22:26:56:957',20,557.872131,364.172424,56.54726,396.74527,397.53717,56.860302,375.020752,403.362793,55.708241,350.668396,403.665344,54.828735,198.248474,361.830475,65.817986,0.6
783,'2018/07/12 22:26:57:013',20,560.66626,358.632324,56.163002,399.178192,393.234955,56.782639,377.380859,399.168335,55.655464,353.240204,399.530762,54.785294,200.644211,357.788727,65.994072,0.6
784,'2018/07/12 22:26:57:070',20,563.949829,356.327881,55.684353,401.87674,391.289581,56.549736,379.979248,397.268158,55.459587,356.052979,397.592285,54.579704,203.766174,355.308868,65.871735,0.6
785,'2018/07/12 22:26:57:127',20,565.92804,356.217896,55.419895,404.196075,391.00116,56.056797,382.255005,397.336243,55.198677,358.592224,397.681061,54.29398,205.827042,355.6716,65.614731,0.6
786,'2018/07/12 22:26:57:183',20,564.941284,361.434509,55.572041,403.266327,396.06543,55.827164,381.428802,402.473389,54.947979,357.946503,402.946899,54.076691,203.99823,362.504456,65.561501,0.6
787,'2018/07/12 22:26:57:235',20,562.408386,365.823517,55.737411,400.283722,400.882263,55.91328,378.575684,407.126587,54.922329,355.247772,407.693573,54.0163,201.011551,366.696869,65.641289,0.6
788,'2018/07/12 22:26:57:289',20,560.50824,366.638214,55.869625,398.464661,401.8172,56.01535,376.901245,408.07547,55.023956,353.393402,408.509369,54.099503,198.966507,366.366211,65.531265,0.6
789,'2018/07/12 22:26:57:339',20,557.85376,365.418121,55.880444,395.727875,400.897949,56.101669,374.242889,407.077026,55.086937,350.6539,407.355103,54.102013,196.119522,364.471008,65.411972,0.6
790,'2018/07/12 22:26:57:392',20,556.947876,361.058044,55.737286,394.214355,396.966339,56.109333,372.649323,403.019745,55.074741,348.989563,403.152802,54.090446,194.875259,359.384766,65.392113,0.6
