@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric

@data
935,'2018/07/04 21:44:44:923',14,106,109,97,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
936,'2018/07/04 21:44:44:933',14,103,109,97,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
937,'2018/07/04 21:44:44:941',14,103,109,95,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
938,'2018/07/04 21:44:44:943',14,103,106,95,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
939,'2018/07/04 21:44:44:945',14,102,106,95,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
940,'2018/07/04 21:44:44:949',14,102,106,94,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
941,'2018/07/04 21:44:44:956',14,102,105,94,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
942,'2018/07/04 21:44:44:971',14,102,105,93,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
943,'2018/07/04 21:44:44:976',14,102,105,93,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
944,'2018/07/04 21:44:45:020',14,102,105,93,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
945,'2018/07/04 21:44:45:032',14,101,105,93,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
946,'2018/07/04 21:44:45:040',14,101,105,93,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
947,'2018/07/04 21:44:45:045',14,99,105,93,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
948,'2018/07/04 21:44:45:045',14,99,105,94,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
949,'2018/07/04 21:44:45:052',14,99,107,94,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
950,'2018/07/04 21:44:45:067',14,99,107,95,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
951,'2018/07/04 21:44:45:071',14,99,109,95,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
952,'2018/07/04 21:44:45:076',14,98,109,95,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
953,'2018/07/04 21:44:45:080',14,98,109,96,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
954,'2018/07/04 21:44:45:096',14,98,111,96,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
955,'2018/07/04 21:44:45:107',14,98,111,98,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
956,'2018/07/04 21:44:45:108',14,98,113,98,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
957,'2018/07/04 21:44:45:123',14,98,113,101,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
958,'2018/07/04 21:44:45:124',14,98,115,101,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
959,'2018/07/04 21:44:45:155',14,98,115,103,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
960,'2018/07/04 21:44:45:155',14,98,117,103,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
961,'2018/07/04 21:44:45:155',14,98,117,105,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
962,'2018/07/04 21:44:45:156',14,98,119,105,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
963,'2018/07/04 21:44:45:168',14,98,119,108,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
964,'2018/07/04 21:44:45:172',14,98,121,108,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
965,'2018/07/04 21:44:45:176',14,101,121,108,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
966,'2018/07/04 21:44:45:181',14,101,121,110,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
967,'2018/07/04 21:44:45:188',14,101,124,110,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
968,'2018/07/04 21:44:45:212',14,103,124,110,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
969,'2018/07/04 21:44:45:212',14,103,124,113,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
970,'2018/07/04 21:44:45:212',14,103,127,113,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
971,'2018/07/04 21:44:45:224',14,105,127,113,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
972,'2018/07/04 21:44:45:227',14,105,127,114,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
973,'2018/07/04 21:44:45:229',14,105,127,114,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
974,'2018/07/04 21:44:45:233',14,107,127,114,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
975,'2018/07/04 21:44:45:235',14,107,127,116,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
976,'2018/07/04 21:44:45:248',14,107,127,116,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
977,'2018/07/04 21:44:45:259',14,109,127,116,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
978,'2018/07/04 21:44:45:260',14,109,127,118,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
979,'2018/07/04 21:44:45:260',14,109,127,118,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
980,'2018/07/04 21:44:45:275',14,112,127,118,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
981,'2018/07/04 21:44:45:279',14,112,127,120,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
982,'2018/07/04 21:44:45:280',14,112,127,120,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
983,'2018/07/04 21:44:45:287',14,113,127,120,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
984,'2018/07/04 21:44:45:291',14,113,127,120,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
985,'2018/07/04 21:44:45:295',14,113,127,120,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
986,'2018/07/04 21:44:45:308',14,117,127,120,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
987,'2018/07/04 21:44:45:315',14,117,127,123,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
988,'2018/07/04 21:44:45:319',14,117,127,123,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
989,'2018/07/04 21:44:45:337',14,119,127,123,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
990,'2018/07/04 21:44:45:339',14,119,127,123,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
991,'2018/07/04 21:44:45:345',14,119,127,123,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
992,'2018/07/04 21:44:45:361',14,120,127,123,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
993,'2018/07/04 21:44:45:363',14,120,127,124,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
994,'2018/07/04 21:44:45:365',14,120,127,124,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
995,'2018/07/04 21:44:45:380',14,123,127,124,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
996,'2018/07/04 21:44:45:381',14,123,127,125,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
997,'2018/07/04 21:44:45:385',14,123,127,125,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
998,'2018/07/04 21:44:45:391',14,124,127,125,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
999,'2018/07/04 21:44:45:399',14,124,127,126,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1000,'2018/07/04 21:44:45:400',14,124,127,126,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1001,'2018/07/04 21:44:45:417',14,125,127,126,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1002,'2018/07/04 21:44:45:420',14,125,127,126,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1003,'2018/07/04 21:44:45:431',14,127,127,126,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1004,'2018/07/04 21:44:45:431',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1005,'2018/07/04 21:44:45:439',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1006,'2018/07/04 21:44:45:453',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1007,'2018/07/04 21:44:45:477',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1008,'2018/07/04 21:44:45:478',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1009,'2018/07/04 21:44:45:478',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1010,'2018/07/04 21:44:45:479',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1011,'2018/07/04 21:44:45:480',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1012,'2018/07/04 21:44:45:496',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1013,'2018/07/04 21:44:45:500',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1014,'2018/07/04 21:44:45:517',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1015,'2018/07/04 21:44:45:523',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1016,'2018/07/04 21:44:45:541',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1017,'2018/07/04 21:44:45:542',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1018,'2018/07/04 21:44:45:552',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1019,'2018/07/04 21:44:45:557',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1020,'2018/07/04 21:44:45:568',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1021,'2018/07/04 21:44:45:579',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1022,'2018/07/04 21:44:45:583',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1023,'2018/07/04 21:44:45:587',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1024,'2018/07/04 21:44:45:592',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1025,'2018/07/04 21:44:45:596',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1026,'2018/07/04 21:44:45:601',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1027,'2018/07/04 21:44:45:616',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1028,'2018/07/04 21:44:45:621',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1029,'2018/07/04 21:44:45:625',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1030,'2018/07/04 21:44:45:641',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1031,'2018/07/04 21:44:45:642',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1032,'2018/07/04 21:44:45:644',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1033,'2018/07/04 21:44:45:660',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1034,'2018/07/04 21:44:45:667',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1035,'2018/07/04 21:44:45:667',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1036,'2018/07/04 21:44:45:691',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1037,'2018/07/04 21:44:45:695',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1038,'2018/07/04 21:44:45:701',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1039,'2018/07/04 21:44:45:724',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1040,'2018/07/04 21:44:45:727',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
1041,'2018/07/04 21:44:45:739',14,127,127,127,1.53,42,0.130001,5,47,1396.912964,109,3.309998,0.02
