@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
254,'2018/07/12 22:09:18:344',7,368.767273,407.85321,41.637314,445.589539,356.692444,63.45274,373.766418,347.693604,66.858139,302.052124,353.063171,64.300911,315.535889,384.621155,41.652107,3
255,'2018/07/12 22:09:18:402',7,366.219086,407.618408,41.680908,446.526764,357.599365,63.504845,374.644989,348.888367,66.943359,302.340576,353.543457,64.376144,315.566589,384.873352,41.74498,3
256,'2018/07/12 22:09:18:457',7,387.393982,405.7966,42.418159,447.80368,359.390778,63.49485,376.062622,349.893127,67.009102,302.999878,354.478088,64.500305,314.437714,385.948364,41.920071,3
257,'2018/07/12 22:09:18:511',7,380.021667,407.115936,42.822815,448.148743,361.404297,63.620239,376.460236,351.856018,67.170662,302.836609,356.477539,64.649887,313.709656,387.141724,42.013321,3
258,'2018/07/12 22:09:18:568',7,376.597595,409.086029,43.868366,446.431732,364.082764,63.857662,375.05069,354.541168,67.442818,300.37677,358.741882,64.91571,310.8573,388.648315,41.972137,3
259,'2018/07/12 22:09:18:621',7,375.416504,409.461884,44.055027,445.206879,365.031189,63.850777,373.908569,355.379395,67.477272,298.743591,359.884888,64.959442,309.507904,388.974121,41.653336,3
260,'2018/07/12 22:09:18:675',7,374.846558,409.297729,44.074749,444.501312,365.012939,63.811241,373.202881,355.50708,67.471626,297.510559,360.15863,64.966789,308.767731,388.833405,41.401115,3
261,'2018/07/12 22:09:18:734',7,375.775238,408.086731,44.055546,444.581024,363.614441,63.757839,373.372559,354.642822,67.436501,296.830414,359.065643,64.95295,308.971375,387.756042,41.177578,3
262,'2018/07/12 22:09:18:791',7,383.016785,405.176453,44.2649,445.789795,360.594177,63.678097,374.476959,351.945557,67.362267,297.909302,356.594788,64.902969,310.053223,385.521729,40.971714,3
263,'2018/07/12 22:09:18:845',7,376.979889,403.971924,43.886147,447.641815,357.227722,63.693184,375.755188,349.177307,67.302818,300.024963,354.073547,64.808167,314.679626,383.999786,40.81789,3
264,'2018/07/12 22:09:18:901',7,382.246246,402.007629,43.94059,448.427338,355.40863,63.725281,376.780304,346.975159,67.298126,301.197754,352.444458,64.796707,316.582153,382.666565,40.760933,3
265,'2018/07/12 22:09:18:958',7,379.225983,401.52359,43.842201,448.305328,354.062378,63.754723,376.512543,345.736023,67.247101,301.630035,351.514771,64.697037,318.376709,382.280182,40.776859,3
266,'2018/07/12 22:09:19:015',7,378.749329,401.722717,43.80925,448.258331,353.949463,63.736855,376.461914,345.647095,67.195816,302.126404,351.669739,64.624229,318.937103,382.535431,40.846066,3
267,'2018/07/12 22:09:19:073',7,379.666077,402.740814,44.505505,448.062225,355.736847,63.87785,376.087921,347.640961,67.30616,302.109985,353.74939,64.675011,318.462585,384.125549,41.055222,3
268,'2018/07/12 22:09:19:130',7,415.198853,393.815674,45.933437,447.660553,358.749084,63.831142,375.447052,350.127045,67.308617,301.216461,356.092468,64.651634,316.744263,385.624908,41.143066,3
269,'2018/07/12 22:09:19:188',7,394.488068,399.402161,45.6371,447.588287,360.361511,63.588562,375.531281,351.797516,67.205467,301.228271,357.519562,64.659599,313.388397,386.490906,41.228958,3
270,'2018/07/12 22:09:19:241',7,382.51001,401.37085,45.344234,447.230469,361.096558,63.593678,375.025696,352.520752,67.187744,300.627686,358.013428,64.605881,313.839294,386.873688,41.207268,3
271,'2018/07/12 22:09:19:296',7,380.345764,401.621765,45.19862,446.632416,360.898712,63.627472,374.380615,352.703613,67.18856,299.225037,357.649536,64.5783,313.867096,386.712555,41.168556,3
272,'2018/07/12 22:09:19:353',7,382.28064,400.30426,45.002815,446.64621,358.525696,63.687225,373.553253,350.370239,67.201302,298.710358,356.011353,64.558083,314.464844,385.282471,41.024681,3
273,'2018/07/12 22:09:19:407',7,378.212311,398.343018,44.338783,447.913788,354.29007,63.693878,374.348663,346.344055,67.13205,300.080383,353.14679,64.444595,318.228821,382.635162,40.839958,3
274,'2018/07/12 22:09:19:466',7,379.357422,396.899841,43.952507,448.741791,351.195862,63.690239,375.110321,344.213562,67.10463,301.351746,350.607147,64.423805,320.587067,380.863556,40.9963,3
275,'2018/07/12 22:09:19:524',7,380.740845,397.492371,43.654057,449.541351,349.882263,63.666317,375.959442,343.016235,67.103477,302.270874,349.932922,64.453995,321.2211,380.386902,41.487068,3
276,'2018/07/12 22:09:19:581',7,381.980591,398.479828,43.485271,449.776337,349.635345,63.665924,376.281982,342.627075,67.105408,302.604645,349.839478,64.465645,321.233032,380.420319,41.784172,3
277,'2018/07/12 22:09:19:638',7,383.851349,400.45282,43.394466,449.918335,350.802856,63.669174,376.573792,343.888794,67.094833,302.823059,351.032349,64.448128,321.520569,381.660156,41.960793,3
278,'2018/07/12 22:09:19:694',7,383.032135,403.159241,43.244331,449.877258,353.689514,63.620102,376.830231,346.587769,67.037201,302.706543,353.031616,64.356422,320.768921,383.233398,41.985111,3
279,'2018/07/12 22:09:19:752',7,381.248077,404.904388,43.163132,449.450073,355.427551,63.602779,376.355164,348.283936,67.014557,302.211426,354.280121,64.323334,319.989441,384.622986,42.030403,3
280,'2018/07/12 22:09:19:806',7,378.77005,405.454956,43.020008,449.000977,356.23465,63.610443,375.759552,349.179321,67.006256,301.865997,355.200012,64.277542,319.593872,385.01297,42.027691,3
281,'2018/07/12 22:09:19:866',7,378.311951,405.70639,43.01442,449.009155,356.727295,63.605995,375.632721,349.799255,67.003815,301.963867,355.775513,64.259239,319.237823,385.070374,42.01725,3
282,'2018/07/12 22:09:19:920',7,378.489014,406.113708,43.105247,449.155304,357.159576,63.619202,375.464722,350.17038,67.016068,301.737213,355.938416,64.256912,318.992645,385.259705,42.031933,3
283,'2018/07/12 22:09:19:978',7,378.527435,405.700806,43.141945,449.387115,356.089783,63.645714,375.470093,348.655396,67.037186,301.468811,354.903961,64.259636,318.131287,384.249603,42.030628,3
284,'2018/07/12 22:09:20:033',7,379.578644,403.282654,43.078297,450.451141,353.367554,63.748436,376.302307,346.233337,67.196434,302.447632,352.512177,64.481323,318.815643,382.050934,42.202106,3
285,'2018/07/12 22:09:20:090',7,381.063538,402.23761,43.066502,451.182892,351.591156,63.771336,377.109955,344.529724,67.235611,303.065521,350.807098,64.561096,319.215179,380.936127,42.382439,3
286,'2018/07/12 22:09:20:143',7,382.625244,401.987976,43.140633,451.175598,350.729675,63.760334,377.180725,343.549011,67.201324,303.146606,349.87323,64.519524,319.060547,380.385559,42.619869,3
287,'2018/07/12 22:09:20:195',7,383.592377,402.496765,43.248112,451.374786,351.014893,63.76577,377.155945,343.90332,67.185074,303.28952,350.418396,64.487732,319.818848,381.17981,42.696411,3
288,'2018/07/12 22:09:20:254',7,384.87915,403.368927,43.390392,451.764587,352.256012,63.754242,377.424866,345.212097,67.156822,303.67688,351.757935,64.436584,320.663208,382.397858,42.684254,3
289,'2018/07/12 22:09:20:312',7,385.590759,404.193237,43.566864,451.611267,353.530701,63.770645,377.273193,346.562073,67.154144,303.513519,353.243469,64.398346,320.940735,383.449249,42.685604,3
290,'2018/07/12 22:09:20:370',7,386.268555,404.32132,43.838257,451.04538,354.438934,63.789719,376.836334,347.583496,67.155838,303.09201,354.04599,64.37291,320.388214,383.827942,42.604359,3
291,'2018/07/12 22:09:20:427',7,386.333862,404.025604,44.110886,450.75415,355.094666,63.781189,376.684845,348.371399,67.138054,302.977112,354.497925,64.343353,319.878235,384.03241,42.496834,3
292,'2018/07/12 22:09:20:486',7,386.507751,404.434937,44.219357,450.813202,355.603088,63.798595,376.547668,348.683197,67.149628,302.867249,354.675415,64.345215,319.688721,384.368195,42.515465,3
293,'2018/07/12 22:09:20:543',7,386.10791,403.868347,44.397079,450.858643,355.293274,63.828697,376.554779,348.17334,67.171341,302.764496,354.066162,64.362633,319.357513,384.037567,42.601151,3
294,'2018/07/12 22:09:20:601',7,385.518585,403.130798,44.536015,450.882324,354.551056,63.865997,376.626038,347.231262,67.202332,302.738068,353.068237,64.400345,319.060303,383.51593,42.71159,3
295,'2018/07/12 22:09:23:976',8,395.178802,404.575378,43.494549,462.680725,350.118469,64.139252,387.906311,341.777771,67.358482,316.069183,346.888885,64.551079,330.330902,379.788208,44.110291,3
296,'2018/07/12 22:09:24:032',8,396.710114,406.237122,43.823845,461.053253,353.365356,64.109604,386.104065,344.599731,67.388412,313.912659,349.864868,64.587822,327.951416,382.041138,43.988529,3
297,'2018/07/12 22:09:24:088',8,395.630798,407.777222,44.004898,459.230011,355.691345,64.113594,384.324921,346.442871,67.400253,311.79071,351.173584,64.595932,325.564789,383.654785,43.795967,3
298,'2018/07/12 22:09:24:146',8,396.056427,408.312195,43.991337,458.160645,356.407654,64.117882,383.228149,347.067932,67.419556,310.552338,351.643982,64.618599,324.371735,384.059845,43.571659,3
299,'2018/07/12 22:09:24:202',8,395.15094,407.531647,43.781776,458.495605,355.621552,64.152718,382.921051,346.343719,67.477196,310.185883,350.853394,64.676445,324.170166,383.144897,43.498596,3
300,'2018/07/12 22:09:24:258',8,391.855652,404.340088,43.411659,460.500885,351.944763,64.287369,384.465179,343.182922,67.535782,311.89563,347.885498,64.670303,327.871368,380.078522,43.426254,3
301,'2018/07/12 22:09:24:313',8,385.927246,397.2724,43.116852,463.832672,345.53241,64.438385,387.774841,337.453186,67.653214,315.371246,343.153961,64.757561,332.249786,374.389679,43.674301,3
302,'2018/07/12 22:09:24:369',8,376.0979,388.133636,43.099689,467.971863,336.267517,64.694527,391.47757,329.456543,67.746506,320.531677,335.50769,64.822388,341.070099,369.905029,43.996582,3
303,'2018/07/12 22:09:24:426',8,390.435425,383.681824,44.279678,471.249634,330.859375,65.084625,394.746033,323.470703,67.985153,324.535339,330.8349,65.035561,349.792175,368.324524,44.581337,3
304,'2018/07/12 22:09:24:482',8,393.267853,382.974792,44.604668,472.256653,330.068359,65.154312,396.327667,322.18866,68.017204,325.935913,329.596558,65.074036,350.565796,368.822021,45.097637,3
305,'2018/07/12 22:09:24:540',8,399.851257,386.361969,45.084652,472.655518,334.402039,65.126587,396.936218,326.643677,68.023811,326.504578,334.140381,65.097908,350.630646,373.558594,45.303535,3
306,'2018/07/12 22:09:24:594',8,401.712097,394.727234,44.402866,467.621429,345.445435,64.855698,391.814606,339.625305,67.68782,322.006653,348.202637,64.585045,355.407776,386.672058,44.005157,3
307,'2018/07/12 22:09:24:650',8,392.64801,401.133423,43.882866,461.879089,353.044098,64.734238,386.842072,345.467865,67.579056,315.810699,353.956451,64.457634,350.566406,393.53833,43.122494,3
308,'2018/07/12 22:09:24:707',8,389.770111,405.27655,43.347073,455.793762,356.28775,64.600426,380.631531,348.023926,67.473389,308.9245,356.216248,64.350319,345.089569,396.807648,42.414917,3
309,'2018/07/12 22:09:24:764',8,389.070923,406.214233,43.006939,453.005981,356.202057,64.519661,377.481689,347.677948,67.398048,305.55014,355.719971,64.271049,342.328735,396.970856,42.033615,3
310,'2018/07/12 22:09:24:821',8,389.43161,406.602692,42.763241,451.867065,355.414917,64.472084,376.110596,347.20929,67.359627,304.027069,354.815552,64.245674,341.12204,396.813904,41.816887,3
311,'2018/07/12 22:09:24:877',8,390.566437,407.543457,42.149368,452.716339,353.953247,64.41127,376.820862,345.958679,67.310333,304.656921,353.396912,64.213753,341.777344,395.902222,41.701073,3
312,'2018/07/12 22:09:24:929',8,389.418457,408.394409,41.270424,454.651672,351.609253,64.388611,378.560272,343.670166,67.268143,306.542633,351.111481,64.17437,344.078522,394.584564,41.696831,3
313,'2018/07/12 22:09:24:987',8,389.257172,407.118805,41.212418,455.838226,349.436829,64.346176,379.517029,341.196655,67.179756,307.773499,348.592194,64.070862,345.480408,393.501251,41.735886,3
314,'2018/07/12 22:09:25:046',8,392.659637,408.449738,40.957672,457.136871,349.524323,64.293884,380.584412,341.20517,67.149178,308.764618,348.775757,64.055817,346.507202,394.253052,41.745827,3
315,'2018/07/12 22:09:25:101',8,393.153168,410.723999,40.622459,458.790863,352.02417,64.179733,381.899994,343.603088,67.060074,309.906372,351.230591,63.957417,348.1539,396.766724,41.643696,3
316,'2018/07/12 22:09:25:154',8,392.877075,413.072021,40.181637,458.447998,355.31781,64.052719,381.12619,346.979065,66.941383,309.167572,354.757141,63.789253,349.1604,399.721436,41.2854,3
317,'2018/07/12 22:09:25:212',8,388.337738,415.72699,39.799847,456.161621,358.875,64.013016,378.689362,350.253479,66.907051,306.627258,357.740997,63.719826,347.487457,402.626526,40.817303,3
318,'2018/07/12 22:09:25:269',8,385.526764,417.565521,39.680862,454.721283,361.523621,64.016144,377.128235,352.604828,66.926651,304.969543,359.767761,63.719566,346.257904,404.296112,40.314339,3
319,'2018/07/12 22:09:25:325',8,388.08136,418.897736,39.707985,453.742767,363.399231,63.947029,376.031281,354.136475,66.901031,303.590393,361.110168,63.708096,344.385376,405.349609,39.973557,3
320,'2018/07/12 22:09:25:382',8,385.484741,418.471802,39.615658,452.341187,362.877136,63.901058,374.504456,353.471985,66.847336,301.962616,360.15448,63.642502,342.364075,404.721375,39.824799,3
321,'2018/07/12 22:09:25:437',8,382.195648,416.371765,39.959122,450.473999,359.196533,64.110039,372.282318,350.169922,67.03231,299.757629,357.058014,63.849316,340.674408,403.0896,40.224407,3
322,'2018/07/12 22:09:25:493',8,378.310333,414.923065,39.907745,449.597198,357.603333,64.180733,371.102142,348.887482,67.074081,298.585144,355.865479,63.863396,340.747375,402.519226,40.414772,3
323,'2018/07/12 22:09:25:549',8,379.46109,414.911011,40.011501,449.597595,357.835449,64.139122,371.371582,348.778046,67.052711,298.702698,355.636566,63.868103,340.145813,402.768066,40.486378,3
324,'2018/07/12 22:09:25:604',8,378.752228,416.247192,40.048534,450.494019,359.799316,64.047081,374.343536,350.154236,67.040512,302.642548,356.511108,64.008095,338.90152,404.027802,40.478767,3
325,'2018/07/12 22:09:25:660',8,381.994171,416.373535,40.150856,449.848053,360.092773,64.035988,377.109009,350.336395,67.055237,307.873383,355.392609,64.191216,337.961243,404.256439,40.5299,3
326,'2018/07/12 22:09:25:715',8,382.427856,415.100525,40.154427,447.578461,359.186859,64.048164,376.984741,349.696838,67.070343,308.908936,354.363708,64.282684,336.61734,403.479279,40.554371,3
327,'2018/07/12 22:09:25:773',8,381.994263,413.80307,40.034367,444.577484,357.901917,64.013283,374.675446,348.446899,66.967323,305.847717,353.368378,64.122299,335.959991,402.673035,40.480026,3
328,'2018/07/12 22:09:25:826',8,381.105652,413.675964,40.031113,442.424225,358.124146,64.031418,372.96167,348.15744,66.924622,303.046814,353.568237,64.0187,335.473694,402.991608,40.506172,3
329,'2018/07/12 22:09:25:882',8,380.725067,413.943237,40.044773,441.500061,358.719666,64.045494,372.134521,348.546143,66.926094,301.863586,354.343048,64.00103,335.271698,403.778717,40.662567,3
330,'2018/07/12 22:09:25:938',8,379.293243,413.75946,39.891445,441.003387,358.499939,64.070229,371.805176,348.43573,66.938065,301.561707,354.220032,64.006805,335.109711,403.598328,40.657944,3
331,'2018/07/12 22:09:25:996',8,378.22171,412.683228,39.765118,439.825714,357.139404,64.159988,370.613129,347.493927,66.99054,300.315186,353.083313,64.021675,334.775391,402.34729,40.627117,3
332,'2018/07/12 22:09:26:053',8,378.458374,412.587952,39.763458,439.309875,356.73175,64.19416,370.049927,346.926788,67.00663,299.737885,352.784332,64.024078,334.63974,402.094086,40.665932,3
333,'2018/07/12 22:09:26:109',8,378.453583,413.561737,39.759617,439.145996,357.77417,64.192337,369.767242,347.718262,66.974457,299.569458,353.626526,63.962151,335.072876,402.985779,40.635143,3
334,'2018/07/12 22:09:26:166',8,377.87204,414.526733,39.77594,439.703308,359.037323,64.166527,370.186157,348.855957,66.935303,300.115753,354.974243,63.899887,336.159149,403.980804,40.558716,3
335,'2018/07/12 22:09:26:222',8,377.574371,414.611938,39.816002,439.962799,359.027527,64.166367,370.265808,348.965057,66.936562,300.193542,355.081146,63.897331,336.286407,404.054901,40.551208,3
336,'2018/07/12 22:09:26:281',8,377.77832,414.580719,39.948269,440.328735,358.233612,64.181908,370.113892,348.81308,66.943626,300.021057,354.736359,63.893486,336.195557,404.013977,40.620304,3
337,'2018/07/12 22:09:26:336',8,378.829651,414.312653,40.133865,440.281067,357.516724,64.205917,369.660919,348.434937,66.951981,299.667908,354.220947,63.886837,335.924896,403.909668,40.754929,3
338,'2018/07/12 22:09:26:392',8,381.555176,414.510925,40.238197,440.405853,357.235718,64.21804,369.416992,348.369293,66.967239,299.56369,354.127777,63.899704,335.980591,403.960876,40.8759,3
339,'2018/07/12 22:09:26:448',8,382.579834,414.53299,40.197601,440.707306,357.248413,64.207108,369.420105,348.102509,66.953651,299.692139,354.118073,63.877819,336.248291,403.894287,40.856407,3
340,'2018/07/12 22:09:26:501',8,384.268677,414.832642,40.244762,440.955658,357.32663,64.204315,369.432129,348.180847,66.953506,299.802246,354.185089,63.875095,336.344391,404.165558,40.906784,3
341,'2018/07/12 22:09:26:559',8,384.245148,414.856415,40.269619,440.928162,357.303436,64.208054,369.317139,348.109375,66.953819,299.832977,354.116211,63.876926,336.340546,404.321686,40.955074,3
342,'2018/07/12 22:09:26:614',8,383.809326,414.700531,40.316856,440.756683,357.209229,64.215744,369.155304,348.020569,66.954803,299.867462,354.00531,63.877007,336.295288,404.500946,41.028442,3
343,'2018/07/12 22:09:26:666',8,383.073517,414.602112,40.337708,440.892151,357.225769,64.22197,369.18158,348.0625,66.96077,300.176819,354.088989,63.882542,336.402374,404.662628,41.08226,3
344,'2018/07/12 22:09:26:725',8,388.825378,414.711975,40.545975,441.692749,357.644562,64.19767,370.022369,348.169769,66.972984,300.986389,354.344604,63.930382,335.944122,404.873291,41.129471,3
345,'2018/07/12 22:09:26:784',8,385.220337,415.117767,40.329929,442.706238,357.930054,64.18145,370.93335,348.318481,66.980713,301.917114,354.719147,63.962105,336.519897,405.220551,41.147938,3
346,'2018/07/12 22:09:26:841',8,384.333191,414.960938,40.280708,442.990204,357.798157,64.176781,371.102753,348.017334,66.99485,302.227875,354.505157,63.994587,336.082458,405.081512,41.198959,3
347,'2018/07/12 22:09:26:898',8,384.773956,414.981995,40.316013,442.972321,357.575867,64.195,370.888428,347.790039,67.00705,302.176636,354.437805,64.006645,336.271423,405.374023,41.33548,3
348,'2018/07/12 22:09:26:952',8,383.601288,415.095062,40.275833,442.943115,357.482178,64.203491,370.739624,347.658508,67.009361,302.118561,354.3974,64.006271,336.455566,405.66156,41.424423,3
349,'2018/07/12 22:09:27:008',8,382.23645,415.173279,40.23798,442.921143,357.519348,64.211449,370.612823,347.643616,67.012192,302.115234,354.404938,64.004356,336.654938,405.833801,41.469589,3
350,'2018/07/12 22:09:27:064',8,382.824585,415.211517,40.335342,442.586212,357.401855,64.245552,370.190033,347.567017,67.03273,301.802155,354.325684,64.019012,336.579956,406.165649,41.660767,3
351,'2018/07/12 22:09:27:120',8,383.392273,415.151245,40.357452,442.042358,357.044189,64.284355,369.538666,347.283051,67.056175,301.288269,354.187317,64.033134,336.439392,406.2323,41.845978,3
352,'2018/07/12 22:09:29:534',9,384.409027,410.956238,40.159374,434.352844,351.800537,64.05088,363.238464,339.684509,66.549164,293.028137,347.997345,63.368229,330.814423,405.584412,44.836681,3
353,'2018/07/12 22:09:29:592',9,385.649353,411.747833,40.215897,435.856689,353.024963,64.034454,364.199219,341.202454,66.579552,294.040405,349.40799,63.407017,331.583496,406.826721,44.696342,3
354,'2018/07/12 22:09:29:648',9,385.303314,412.440033,40.308758,435.765656,354.11792,64.044914,363.963318,342.14798,66.607971,293.754944,350.056213,63.440891,330.746765,407.740662,44.604385,3
355,'2018/07/12 22:09:29:703',9,383.02179,410.991455,40.987598,432.543884,353.854431,64.083908,360.672791,341.33374,66.557632,290.073029,348.226013,63.325768,327.054504,407.656494,44.494968,3
356,'2018/07/12 22:09:29:759',9,379.442657,407.700104,41.518986,426.872986,349.926392,64.170769,354.716492,337.19635,66.436935,283.607422,343.781433,63.051895,323.662994,405.146057,44.412285,3
357,'2018/07/12 22:09:29:813',9,376.683838,404.988831,41.931053,424.006561,345.130981,64.280777,351.524261,332.167908,66.378891,280.330933,339.048584,62.932579,322.125122,402.33316,44.761475,3
358,'2018/07/12 22:09:29:870',9,373.144501,403.743591,41.884197,424.667419,343.623199,64.298241,351.626465,330.718842,66.345917,280.395142,338.171387,62.859165,323.040771,401.219116,44.921925,3
359,'2018/07/12 22:09:29:929',9,373.215027,404.709167,41.84684,427.757172,345.684784,64.260254,353.837372,332.575317,66.364555,282.408051,340.223877,62.868919,324.212433,402.203278,44.956871,3
360,'2018/07/12 22:09:29:984',9,375.591187,406.814484,41.715836,430.551971,349.873718,64.126663,356.0578,336.925537,66.332657,284.646149,344.146454,62.827209,326.174652,404.890533,44.534645,3
361,'2018/07/12 22:09:30:038',9,377.716583,408.678772,41.950356,432.606079,352.945038,64.164215,357.683502,339.940063,66.466347,286.273865,347.216797,63.00679,327.183228,407.394714,44.491615,3
362,'2018/07/12 22:09:30:095',9,379.484833,409.883362,42.101322,433.071747,355.070038,64.256523,357.613617,342.785522,66.604469,286.43045,350.071136,63.13707,328.607666,409.371857,44.38208,3
363,'2018/07/12 22:09:30:153',9,380.959076,409.462463,42.151424,431.925476,354.71283,64.285957,356.103943,343.089661,66.662018,284.859436,350.184937,63.182793,328.505707,409.428345,44.297791,3
364,'2018/07/12 22:09:30:208',9,381.462433,408.270599,41.727905,430.874756,352.020081,64.258118,354.60968,341.096466,66.649475,283.712433,348.29184,63.19318,328.373047,407.655762,44.248375,3
365,'2018/07/12 22:09:30:264',9,383.011871,407.44165,41.250824,431.557739,348.779877,64.20076,355.125854,338.425018,66.602562,284.598145,345.900818,63.200058,329.62677,405.715698,44.34026,3
366,'2018/07/12 22:09:30:321',9,383.631104,407.455811,40.862083,432.540466,347.60968,64.148956,356.07785,337.475616,66.560036,285.805603,345.183136,63.181427,330.715149,404.959015,44.501411,3
367,'2018/07/12 22:09:30:378',9,383.283142,408.442688,40.539787,433.749023,348.716187,64.112892,357.567627,338.342804,66.525024,287.356964,346.079742,63.147629,331.60675,405.546692,44.665718,3
368,'2018/07/12 22:09:30:434',9,383.877747,410.059357,40.429993,435.026642,351.361267,64.064392,359.078644,340.432861,66.509216,288.660553,348.324463,63.133667,332.056549,407.098267,44.634476,3
369,'2018/07/12 22:09:30:491',9,385.69635,411.676819,40.652641,435.906586,353.832581,64.092545,360.056305,342.608521,66.572617,289.541656,350.518555,63.202255,331.852051,408.808411,44.712646,3
370,'2018/07/12 22:09:30:546',9,386.805756,411.783813,40.784451,435.989563,354.036438,64.110847,360.235291,343.03952,66.604828,289.688202,350.822388,63.245834,331.920135,409.177856,44.756332,3
371,'2018/07/12 22:09:30:602',9,387.608551,410.495911,40.72361,435.711121,352.260864,64.106102,359.947876,342.098816,66.622421,289.501526,350.103027,63.285938,332.659546,408.261169,44.756485,3
372,'2018/07/12 22:09:30:659',9,388.237701,408.708374,40.485992,435.387299,350.035034,64.058052,359.577789,340.629761,66.60685,289.300354,348.900726,63.295204,333.287018,406.745819,44.804493,3
373,'2018/07/12 22:09:30:715',9,388.047729,408.509613,40.319584,435.332092,349.485748,63.99292,359.579498,340.042908,66.524979,289.161621,348.058807,63.198475,332.698914,406.224976,44.932133,3
374,'2018/07/12 22:09:30:772',9,387.94931,409.549469,40.248604,436.031281,350.623718,63.872128,360.438324,340.499207,66.401611,289.756531,348.542114,63.073448,331.799286,406.705383,44.874149,3
375,'2018/07/12 22:09:30:829',9,387.690369,412.239532,40.454056,437.650055,354.385132,63.737278,362.055695,342.916687,66.27375,291.042938,351.104126,62.925957,331.160522,409.139404,44.896698,3
376,'2018/07/12 22:09:30:885',9,385.396088,412.181152,40.860413,438.026672,355.980469,63.713226,362.450256,344.193573,66.243385,291.33371,352.25885,62.868687,331.222565,410.275635,44.849453,3
377,'2018/07/12 22:09:30:938',9,385.209167,411.499298,41.081619,438.217133,355.67981,63.77137,362.702545,343.963409,66.318558,291.445831,351.820679,62.954338,330.618652,409.93512,44.923065,3
378,'2018/07/12 22:09:30:993',9,385.468719,409.539063,41.229053,439.398254,352.987732,63.838379,363.813904,341.832275,66.415085,292.518738,349.377808,63.091087,330.747925,407.951294,45.075859,3
379,'2018/07/12 22:09:31:049',9,387.213013,408.380371,41.208118,440.451416,350.938538,63.833229,364.704681,340.365265,66.428284,293.559906,347.914612,63.136261,331.846802,406.776794,45.189587,3
380,'2018/07/12 22:09:31:106',9,387.472046,408.684601,40.962467,440.751648,350.455933,63.825047,364.943054,340.047302,66.41893,293.90097,347.558319,63.133652,332.063904,406.602539,45.39011,3
381,'2018/07/12 22:09:31:159',9,386.493469,408.86908,40.853912,440.460846,350.348389,63.820118,364.74707,339.980011,66.407707,293.777863,347.511292,63.124454,331.853821,406.631226,45.513638,3
382,'2018/07/12 22:09:31:217',9,384.916901,408.583313,40.794384,438.775757,349.728455,63.801727,363.168304,339.626465,66.391861,292.363037,347.278931,63.130512,330.728455,406.527893,45.623772,3
383,'2018/07/12 22:09:39:141',10,417.168152,395.688171,44.448814,475.21756,352.45575,62.837265,400.685669,342.453888,67.033867,336.198975,342.446045,65.201042,270.866943,348.190674,58.675552,4
384,'2018/07/12 22:09:39:197',10,415.557404,395.530518,44.481369,475.816162,352.172974,62.881157,401.223877,342.097076,67.068863,337.246582,342.10437,65.225952,271.190491,348.108887,58.681328,4
385,'2018/07/12 22:09:39:251',10,414.413544,395.505066,44.508728,475.928497,351.989319,62.91193,401.06897,341.853149,67.095108,336.762177,341.688965,65.232582,270.748047,347.905151,58.669697,4
386,'2018/07/12 22:09:39:310',10,412.308197,396.554993,44.571739,473.828369,353.223511,63.020969,398.605896,342.667603,67.137169,333.952393,342.567139,65.206619,268.227234,348.619202,58.561966,4
387,'2018/07/12 22:09:39:365',10,406.39859,400.823975,44.962185,470.285492,358.041534,63.291069,395.410309,345.974915,67.342209,335.095642,345.198608,65.384933,266.322388,350.054474,58.741276,4
388,'2018/07/12 22:09:39:423',10,403.918549,404.734344,44.918636,468.042542,362.773926,63.265694,393.587036,350.439331,67.336861,334.701294,349.348999,65.388268,265.865601,353.749634,58.79911,4
389,'2018/07/12 22:09:39:477',10,402.057556,407.277832,44.763397,466.167297,366.052429,63.192318,392.115112,353.728119,67.265724,332.735901,352.551147,65.308334,264.560242,356.718903,58.709099,4
390,'2018/07/12 22:09:39:533',10,400.41684,408.287567,44.675632,464.752563,367.656219,63.193222,390.631287,355.124817,67.251785,330.528046,354.125641,65.264229,262.77951,358.111023,58.608639,4
391,'2018/07/12 22:09:39:589',10,397.621918,407.630585,44.507454,463.500061,367.136414,63.167099,388.702087,354.762207,67.217087,328.157043,353.879974,65.191307,260.934021,357.582581,58.482845,4
392,'2018/07/12 22:09:39:645',10,394.105042,404.45636,44.309265,461.945129,364.131836,63.174213,386.761658,352.014404,67.164505,326.204498,351.240509,65.078468,259.854614,354.560699,58.309784,4
393,'2018/07/12 22:09:39:700',10,392.713196,402.208374,44.392899,461.82251,361.179993,63.263233,386.696289,348.935669,67.199959,326.540771,348.184143,65.095825,260.060516,351.576019,58.320496,4
394,'2018/07/12 22:09:39:757',10,392.822174,401.396545,44.389286,462.454285,360.038055,63.265507,387.478668,347.754364,67.199883,327.375397,346.75827,65.100052,261.016754,350.156921,58.345299,4
